"","X1","probs","quinteto","Year","Player","Pos"
"1289",180,0.238794772471414,0,2017,"Rudy Gay","SF"
"1290",219,0.231106635316235,0,2017,"Tobias Harris","PF"
"1291",234,0.228652376331643,0,2017,"Roy Hibbert","C"
"1292",445,0.208059784179561,0,2017,"Kristaps Porzingis","PF"
"1293",327,0.202221588600051,0,2017,"Jeremy Lin","PG"
"1294",546,0.1963013528053,0,2017,"Nikola Vucevic","C"
"1295",467,0.190772295401935,0,2017,"Derrick Rose","PG"
"1296",73,0.187217239121018,0,2017,"Anthony Brown","SF"
"1297",32,0.173705847608308,0,2017,"Harrison Barnes","PF"
"1298",87,0.165735130135644,0,2017,"Clint Capela","C"
"1299",437,0.16411287098356,0,2017,"Mason Plumlee","C"
"1300",39,0.153869716458992,0,2017,"Jerryd Bayless","PG"
"1301",411,0.150355009020694,0,2017,"Johnny O'Bryant","PF"
"1302",280,0.148536999707547,0,2017,"James Johnson","PF"
"1303",567,0.141678918032909,0,2017,"Deron Williams","PG"
"1304",455,0.138340824371,0,2017,"Zach Randolph","PF"
"1305",443,0.135152935632086,0,2017,"Otto Porter","SF"
"1306",31,0.122684827014995,0,2017,"J.J. Barea","PG"
"1307",574,0.113235991711321,0,2017,"Lou Williams","SG"
"1308",283,0.112143359492389,0,2017,"Tyler Johnson","PG"
"1309",549,0.105473130086688,0,2017,"Dion Waiters","SG"
"1310",256,0.10259571322916,0,2017,"Serge Ibaka","PF"
"1311",117,0.100768966034333,0,2017,"Jordan Crawford","SG"
"1312",213,0.0986136089054174,0,2017,"Justin Harper","PF"
"1313",279,0.0952641559317555,0,2017,"Brice Johnson","PF"
"1314",196,0.0905351265467826,0,2017,"Marcin Gortat","C"
"1315",255,0.0864121659262947,0,2017,"Serge Ibaka","PF"
"1316",5,0.0861825902835245,0,2017,"Steven Adams","C"
"1317",159,0.0851447102195713,0,2017,"Jordan Farmar","PG"
"1318",257,0.0828459244436685,0,2017,"Serge Ibaka","PF"
"1319",415,0.0815736405332109,0,2017,"Victor Oladipo","SG"
"1320",432,0.0804713186803859,0,2017,"Elfrid Payton","PG"
"1321",329,0.0788354692029755,0,2017,"Shawn Long","C"
"1322",252,0.0779806332763965,0,2017,"Josh Huestis","PF"
"1323",367,0.076887950520317,0,2017,"Khris Middleton","SF"
"1324",404,0.0737735656765975,0,2017,"Dirk Nowitzki","PF"
"1325",266,0.0734561415953835,0,2017,"Jarrett Jack","PG"
"1326",118,0.0732734177166408,0,2017,"Jae Crowder","SF"
"1327",269,0.0728352556476448,0,2017,"Reggie Jackson","PG"
"1328",499,0.069507133181635,0,2017,"Tiago Splitter","C"
"1329",93,0.0679391003712929,0,2017,"Omri Casspi","SF"
"1330",374,0.0669634401030862,0,2017,"Greg Monroe","C"
"1331",65,0.066675921679176,0,2017,"Avery Bradley","SG"
"1332",156,0.0658747123844872,0,2017,"Tyreke Evans","SF"
"1333",504,0.0644708820150492,0,2017,"Lance Stephenson","SG"
"1334",193,0.0635796944704755,0,2017,"Archie Goodwin","SG"
"1335",401,0.0579345253541348,0,2017,"Nerlens Noel","C"
"1336",267,0.0566406209695051,0,2017,"Demetrius Jackson","PG"
"1337",418,0.0560541816232813,0,2017,"Chinanu Onuaku","C"
"1338",187,0.0556921185710429,0,2017,"Taj Gibson","PF"
"1339",313,0.0554523491279742,0,2017,"Zach LaVine","SG"
"1340",502,0.0541091449366044,0,2017,"Lance Stephenson","SG"
"1341",542,0.0528070270203913,0,2017,"Anderson Varejao","C"
"1342",155,0.0517823448483965,0,2017,"Tyreke Evans","SF"
"1343",436,0.0507854684610279,0,2017,"Mason Plumlee","C"
"1344",485,0.049537483535057,0,2017,"Wayne Selden","SG"
"1345",35,0.048551283144009,0,2017,"Matt Barnes","SF"
"1346",477,0.0480288217504821,0,2017,"Larry Sanders","C"
"1347",438,0.0476723280069872,0,2017,"Mason Plumlee","C"
"1348",262,0.0458578822801315,0,2017,"Ersan Ilyasova","PF"
"1349",237,0.0446308413643651,0,2017,"Buddy Hield","SG"
"1350",109,0.0443517674762827,0,2017,"Quinn Cook","PG"
"1351",191,0.0425964737341815,0,2017,"Archie Goodwin","SG"
"1352",96,0.0409076310355909,0,2017,"Tyson Chandler","C"
"1353",433,0.0407656999897291,0,2017,"Gary Payton","PG"
"1354",258,0.0403652167278149,0,2017,"Andre Iguodala","SF"
"1355",417,0.0396219630060023,0,2017,"Arinze Onuaku","C"
"1356",216,0.0395041586114404,0,2017,"Gary Harris","SG"
"1357",505,0.039154713331921,0,2017,"Jarnell Stokes","C"
"1358",60,0.0390563471162049,0,2017,"Andrew Bogut","C"
"1359",210,0.0387583145117274,0,2017,"Tim Hardaway","SG"
"1360",261,0.0380272484452896,0,2017,"Ersan Ilyasova","PF"
"1361",58,0.0371582912099427,0,2017,"Bojan Bogdanovic","SF"
"1362",591,0.0368169201366246,0,2017,"Cody Zeller","PF"
"1363",166,0.0353727676658953,0,2017,"Yogi Ferrell","PG"
"1364",195,0.035200369611672,0,2017,"Eric Gordon","SG"
"1365",400,0.0351331837651108,0,2017,"Nerlens Noel","C"
"1366",423,0.034941865096506,0,2017,"Tony Parker","PG"
"1367",410,0.0348921146890279,0,2017,"Johnny O'Bryant","PF"
"1368",579,0.0346189324114209,0,2017,"Troy Williams","SF"
"1369",409,0.0346121148349431,0,2017,"Johnny O'Bryant","PF"
"1370",452,0.0339358633629553,0,2017,"Chasson Randle","PG"
"1371",59,0.0338365346563221,0,2017,"Andrew Bogut","C"
"1372",523,0.0323751441535497,0,2017,"Tristan Thompson","C"
"1373",268,0.0316733852865735,0,2017,"Pierre Jackson","PG"
"1374",51,0.031669591545311,0,2017,"Patrick Beverley","SG"
"1375",36,0.0307247252757203,0,2017,"Will Barton","SG"
"1376",104,0.0305684284594785,0,2017,"Darren Collison","PG"
"1377",450,0.0301006027810841,0,2017,"Tim Quarterman","SG"
"1378",63,0.0294587565179034,0,2017,"Devin Booker","SG"
"1379",160,0.02941110286216,0,2017,"Derrick Favors","PF"
"1380",225,0.0291893964700141,0,2017,"Spencer Hawes","PF"
"1381",81,0.0288998903120759,0,2017,"Bruno Caboclo","SF"
"1382",568,0.0284456538521786,0,2017,"Deron Williams","PG"
"1383",332,0.0284099304551511,0,2017,"Robin Lopez","C"
"1384",260,0.0272510001742036,0,2017,"Ersan Ilyasova","PF"
"1385",97,0.025481604799266,0,2017,"Wilson Chandler","SF"
"1386",309,0.0254404131046218,0,2017,"Nicolas Laprovittola","PG"
"1387",303,0.0253376683011121,0,2017,"Kyle Korver","SG"
"1388",566,0.0253005215420584,0,2017,"Deron Williams","PG"
"1389",185,0.0249396457585981,0,2017,"Jonathan Gibson","PG"
"1390",158,0.0249050119619531,0,2017,"Kenneth Faried","PF"
"1391",188,0.0248254454108625,0,2017,"Taj Gibson","PF"
"1392",466,0.0246372836811166,0,2017,"Rajon Rondo","PG"
"1393",369,0.0246278378666993,0,2017,"Mike Miller","SF"
"1394",371,0.0245858821539723,0,2017,"Elijah Millsap","SG"
"1395",399,0.0242894079451087,0,2017,"Nerlens Noel","C"
"1396",425,0.0235415779415759,0,2017,"Lamar Patterson","SG"
"1397",218,0.0227999751887738,0,2017,"Manny Harris","SG"
"1398",13,0.0227626663050483,0,2017,"Chris Andersen","C"
"1399",448,0.0226839488697595,0,2017,"Alex Poythress","PF"
"1400",110,0.0226517460962381,0,2017,"Quinn Cook","PG"
"1401",291,0.0226165110367344,0,2017,"Terrence Jones","PF"
"1402",317,0.0223609106455935,0,2017,"David Lee","PF"
"1403",165,0.0220268469040713,0,2017,"Yogi Ferrell","PG"
"1404",538,0.0219921499943712,0,2017,"Jarrod Uthoff","PF"
"1405",85,0.021219922720019,0,2017,"Kentavious Caldwell-Pope","SG"
"1406",583,0.0198491067787308,0,2017,"Christian Wood","PF"
"1407",84,0.019674022606593,0,2017,"Jose Calderon","PG"
"1408",19,0.0196617812274378,0,2017,"Ryan Anderson","PF"
"1409",23,0.0187414547148431,0,2017,"Trevor Ariza","SF"
"1410",581,0.018697225954764,0,2017,"Justise Winslow","SF"
"1411",456,0.0186413724629141,0,2017,"J.J. Redick","SG"
"1412",154,0.0185581035465911,0,2017,"Tyreke Evans","SF"
"1413",62,0.0181815328863347,0,2017,"Joel Bolomboy","PF"
"1414",501,0.0180495264430956,0,2017,"Lance Stephenson","SG"
"1415",377,0.0179000763131831,0,2017,"Markieff Morris","PF"
"1416",431,0.0175410448118843,0,2017,"Cameron Payne","PG"
"1417",120,0.0175193127152214,0,2017,"Seth Curry","PG"
"1418",341,0.0173230331385746,0,2017,"Boban Marjanovic","C"
"1419",186,0.0172933055298986,0,2017,"Taj Gibson","PF"
"1420",475,0.0172772202756235,0,2017,"D'Angelo Russell","PG"
"1421",224,0.0171562070886987,0,2017,"Spencer Hawes","PF"
"1422",370,0.0171298054910178,0,2017,"Patty Mills","PG"
"1423",376,0.0170170447052023,0,2017,"Marcus Morris","SF"
"1424",108,0.0167157404365167,0,2017,"Quinn Cook","PG"
"1425",580,0.0166670082899896,0,2017,"Kyle Wiltjer","PF"
"1426",304,0.0164345380310113,0,2017,"Kyle Korver","SG"
"1427",575,0.0164019638564726,0,2017,"Marvin Williams","PF"
"1428",169,0.0160906864262998,0,2017,"Evan Fournier","SG"
"1429",290,0.0160369910361131,0,2017,"Terrence Jones","PF"
"1430",17,0.0159797718035621,0,2017,"Justin Anderson","SF"
"1431",503,0.0157005660415699,0,2017,"Lance Stephenson","SG"
"1432",192,0.0155254094244278,0,2017,"Archie Goodwin","SG"
"1433",470,0.0155230763184682,0,2017,"Terrence Ross","SF"
"1434",454,0.0152914208111741,0,2017,"Julius Randle","PF"
"1435",453,0.0151423327195247,0,2017,"Chasson Randle","PG"
"1436",352,0.0150528056452556,0,2017,"Chris McCullough","PF"
"1437",273,0.0149760068542905,0,2017,"John Jenkins","SG"
"1438",363,0.0149515761835361,0,2017,"Josh McRoberts","PF"
"1439",184,0.014599741409355,0,2017,"Marcus Georges-Hunt","SG"
"1440",585,0.01415289088761,0,2017,"Brandan Wright","PF"
"1441",420,0.0141514728664911,0,2017,"Zaza Pachulia","C"
"1442",199,0.014138249919757,0,2017,"Jerami Grant","SF"
"1443",398,0.0141223607205689,0,2017,"Joakim Noah","C"
"1444",246,0.0141100073508461,0,2017,"Richaun Holmes","C"
"1445",441,0.0140998489913661,0,2017,"Miles Plumlee","C"
"1446",114,0.0137362773886963,0,2017,"Robert Covington","SF"
"1447",553,0.0135455207923062,0,2017,"T.J. Warren","SF"
"1448",590,0.013543689148146,0,2017,"Thaddeus Young","PF"
"1449",525,0.0131385289798263,0,2017,"Mike Tobey","C"
"1450",536,0.0129842899874335,0,2017,"Beno Udrih","PG"
"1451",586,0.0129323820586355,0,2017,"Delon Wright","PG"
"1452",247,0.0128612137141151,0,2017,"Rodney Hood","SG"
"1453",421,0.0125016142680656,0,2017,"Georgios Papagiannis","C"
"1454",556,0.0121190859593746,0,2017,"Briante Weber","PG"
"1455",222,0.0121124904189607,0,2017,"Udonis Haslem","C"
"1456",240,0.0120595375218046,0,2017,"Jordan Hill","C"
"1457",164,0.0120393134514322,0,2017,"Yogi Ferrell","PG"
"1458",259,0.011996085831053,0,2017,"Ersan Ilyasova","PF"
"1459",380,0.0118432889726499,0,2017,"Anthony Morrow","SG"
"1460",494,0.0118071608524738,0,2017,"Ish Smith","PG"
"1461",373,0.0117600286578024,0,2017,"Nikola Mirotic","PF"
"1462",428,0.0115684058090564,0,2017,"Adreian Payne","PF"
"1463",307,0.0114807018423762,0,2017,"Skal Labissiere","PF"
"1464",299,0.0112411557237362,0,2017,"Michael Kidd-Gilchrist","SF"
"1465",312,0.0112347162600295,0,2017,"Joffrey Lauvergne","C"
"1466",349,0.0111847743250931,0,2017,"T.J. McConnell","PG"
"1467",405,0.0111224129790637,0,2017,"Jusuf Nurkic","C"
"1468",339,0.0110971153627951,0,2017,"Ian Mahinmi","C"
"1469",153,0.0109183768340762,0,2017,"Tyler Ennis","PG"
"1470",314,0.0108220656945694,0,2017,"Ty Lawson","PG"
"1471",136,0.0107489436452221,0,2017,"Toney Douglas","PG"
"1472",576,0.01042313587698,0,2017,"Reggie Williams","SF"
"1473",414,0.0102425501613521,0,2017,"Jahlil Okafor","C"
"1474",83,0.00998004125948616,0,2017,"Jose Calderon","PG"
"1475",355,0.00980007803579479,0,2017,"K.J. McDaniels","SF"
"1476",533,0.00977836078870974,0,2017,"P.J. Tucker","SF"
"1477",71,0.00967064428563666,0,2017,"Anthony Brown","SF"
"1478",69,0.00959961681572559,0,2017,"Malcolm Brogdon","SG"
"1479",214,0.00954430535951216,0,2017,"Montrezl Harrell","C"
"1480",72,0.00951975812082544,0,2017,"Anthony Brown","SF"
"1481",22,0.00951919662035831,0,2017,"Joel Anthony","C"
"1482",486,0.00940561290261319,0,2017,"Wayne Selden","SG"
"1483",132,0.00935643606638375,0,2017,"Cheick Diallo","PF"
"1484",94,0.00932443234584111,0,2017,"Omri Casspi","SF"
"1485",543,0.00929169521517377,0,2017,"Greivis Vasquez","PG"
"1486",134,0.00915404974605451,0,2017,"Gorgui Dieng","PF"
"1487",146,0.00896342656318371,0,2017,"Henry Ellenson","PF"
"1488",205,0.00876263116366829,0,2017,"JaMychal Green","PF"
"1489",287,0.00863319253358117,0,2017,"Damian Jones","C"
"1490",484,0.00863206738033287,0,2017,"Wayne Selden","SG"
"1491",557,0.00856093476266183,0,2017,"Briante Weber","PG"
"1492",493,0.00855443252015047,0,2017,"Marcus Smart","SG"
"1493",145,0.0084253016765336,0,2017,"Jarell Eddie","SF"
"1494",64,0.00839086186048688,0,2017,"Trevor Booker","PF"
"1495",142,0.00822991272803756,0,2017,"Mike Dunleavy","SF"
"1496",92,0.00818904159591522,0,2017,"Omri Casspi","SF"
"1497",321,0.00786360304118963,0,2017,"Jon Leuer","PF"
"1498",48,0.00774272906736159,0,2017,"Anthony Bennett","PF"
"1499",238,0.00772678979446488,0,2017,"Nene Hilario","C"
"1500",458,0.00767907383890749,0,2017,"Josh Richardson","SG"
"1501",276,0.00759438973854321,0,2017,"Brandon Jennings","PG"
"1502",481,0.00753439362346268,0,2017,"Luis Scola","PF"
"1503",189,0.00753177440223558,0,2017,"Manu Ginobili","SG"
"1504",343,0.00750797960302964,0,2017,"Wesley Matthews","SG"
"1505",435,0.00736457664120582,0,2017,"Marshall Plumlee","C"
"1506",351,0.00728074349225439,0,2017,"Chris McCullough","PF"
"1507",57,0.00716359360775891,0,2017,"Bojan Bogdanovic","SF"
"1508",176,0.00702894688943621,0,2017,"Langston Galloway","PG"
"1509",451,0.00682607005686608,0,2017,"Chasson Randle","PG"
"1510",397,0.00678677986522595,0,2017,"Andrew Nicholson","PF"
"1511",68,0.00665590680642876,0,2017,"Corey Brewer","SF"
"1512",364,0.00662992545831733,0,2017,"Jodie Meeks","SG"
"1513",469,0.00653916017761854,0,2017,"Terrence Ross","SF"
"1514",11,0.00642244830433181,0,2017,"Tony Allen","SG"
"1515",325,0.00637804791862864,0,2017,"DeAndre Liggins","SG"
"1516",508,0.00623270799037982,0,2017,"Jared Sullinger","PF"
"1517",529,0.00622978018146851,0,2017,"Axel Toupane","SF"
"1518",105,0.00614937980863806,0,2017,"Nick Collison","PF"
"1519",406,0.00606158650235283,0,2017,"Jusuf Nurkic","C"
"1520",103,0.00600572277968684,0,2017,"Norris Cole","PG"
"1521",357,0.00592406485610241,0,2017,"Doug McDermott","SF"
"1522",141,0.00585242744964417,0,2017,"Mike Dunleavy","SF"
"1523",177,0.00582655254196171,0,2017,"Patricio Garino","SG"
"1524",434,0.00575905564544264,0,2017,"Paul Pierce","SF"
"1525",350,0.0056527345600744,0,2017,"Chris McCullough","PF"
"1526",281,0.00545783620908755,0,2017,"Joe Johnson","SF"
"1527",44,0.00535271859954431,0,2017,"Michael Beasley","PF"
"1528",483,0.00521627556856605,0,2017,"Thabo Sefolosha","SF"
"1529",251,0.00502780697612207,0,2017,"Marcelo Huertas","PG"
"1530",408,0.00494273325472647,0,2017,"David Nwaba","SG"
"1531",302,0.00491718918267072,0,2017,"Kyle Korver","SG"
"1532",194,0.00486912541618512,0,2017,"Aaron Gordon","SF"
"1533",233,0.00486321324375674,0,2017,"Roy Hibbert","C"
"1534",482,0.00486222569162184,0,2017,"Mike Scott","PF"
"1535",182,0.00480196379469404,0,2017,"Alonzo Gee","SF"
"1536",402,0.00479153307041242,0,2017,"Lucas Nogueira","C"
"1537",41,0.00471633153037556,0,2017,"Kent Bazemore","SF"
"1538",275,0.00470870003851939,0,2017,"Brandon Jennings","PG"
"1539",565,0.00466796035782012,0,2017,"Alan Williams","C"
"1540",430,0.00466667015274789,0,2017,"Cameron Payne","PG"
"1541",230,0.0046617311027738,0,2017,"Willy Hernangomez","C"
"1542",570,0.00461622283340379,0,2017,"Derrick Williams","PF"
"1543",571,0.00458434578372059,0,2017,"Derrick Williams","PF"
"1544",209,0.00456905176647192,0,2017,"A.J. Hammons","C"
"1545",298,0.00454030742367631,0,2017,"Ryan Kelly","PF"
"1546",3,0.00453281950942695,0,2017,"Quincy Acy","PF"
"1547",391,0.00452196759506043,0,2017,"Gary Neal","SG"
"1548",147,0.00450723831618979,0,2017,"Wayne Ellington","SG"
"1549",171,0.00447106394701213,0,2017,"Tim Frazier","PG"
"1550",595,0.00443970832348415,0,2017,"Ivica Zubac","C"
"1551",510,0.00438502015550823,0,2017,"Edy Tavares","C"
"1552",4,0.00436849632294685,0,2017,"Quincy Acy","PF"
"1553",578,0.00431870595742291,0,2017,"Troy Williams","SF"
"1554",202,0.00428426235472927,0,2017,"Danny Green","SG"
"1555",228,0.00428342699460439,0,2017,"John Henson","C"
"1556",521,0.00428002599601995,0,2017,"Hollis Thompson","SG"
"1557",126,0.0042637480883238,0,2017,"Dewayne Dedmon","C"
"1558",308,0.00417192429850343,0,2017,"Jeremy Lamb","SG"
"1559",43,0.00413453690772732,0,2017,"Malik Beasley","SG"
"1560",589,0.00409403841267786,0,2017,"Nick Young","SG"
"1561",338,0.0040449192938557,0,2017,"Shelvin Mack","PG"
"1562",527,0.00402223578894127,0,2017,"Axel Toupane","SF"
"1563",555,0.00391709129343052,0,2017,"Briante Weber","PG"
"1564",558,0.00391617868754352,0,2017,"David West","C"
"1565",524,0.00378219362448844,0,2017,"Marcus Thornton","SG"
"1566",416,0.00376566924069457,0,2017,"Kelly Olynyk","C"
"1567",358,0.00370590579300674,0,2017,"Doug McDermott","SF"
"1568",12,0.00350677591786279,0,2017,"Al-Farouq Aminu","SF"
"1569",223,0.0034994823931617,0,2017,"Spencer Hawes","PF"
"1570",506,0.00347246468504643,0,2017,"Diamond Stone","C"
"1571",296,0.00344608431937624,0,2017,"Frank Kaminsky","C"
"1572",116,0.00331690747608091,0,2017,"Jamal Crawford","SG"
"1573",577,0.00325541719848478,0,2017,"Troy Williams","SF"
"1574",412,0.00320480123230686,0,2017,"Kyle O'Quinn","C"
"1575",79,0.00311457799602578,0,2017,"Alec Burks","SG"
"1576",24,0.00306528990843119,0,2017,"Darrell Arthur","PF"
"1577",74,0.00306106540280599,0,2017,"Bobby Brown","PG"
"1578",383,0.0029999427790422,0,2017,"Emmanuel Mudiay","PG"
"1579",300,0.00296574591417111,0,2017,"Sean Kilpatrick","SG"
"1580",295,0.00294966743993977,0,2017,"Cory Joseph","SG"
"1581",507,0.00292225979269534,0,2017,"Rodney Stuckey","PG"
"1582",25,0.00286478252918041,0,2017,"Omer Asik","C"
"1583",77,0.0028254106699888,0,2017,"Reggie Bullock","SF"
"1584",90,0.00282053072688718,0,2017,"Michael Carter-Williams","PG"
"1585",49,0.00281668042606137,0,2017,"Ben Bentil","PF"
"1586",7,0.00280868366151194,0,2017,"Alexis Ajinca","C"
"1587",478,0.00280562173171776,0,2017,"Dario Saric","PF"
"1588",37,0.00280511734183612,0,2017,"Brandon Bass","PF"
"1589",263,0.00279602068789674,0,2017,"Joe Ingles","SF"
"1590",89,0.00279124422670595,0,2017,"Vince Carter","SF"
"1591",392,0.00278382395587207,0,2017,"Jameer Nelson","PG"
"1592",449,0.00277341395689568,0,2017,"Ronnie Price","PG"
"1593",366,0.00275659316632038,0,2017,"Jordan Mickey","PF"
"1594",34,0.00270974486572381,0,2017,"Matt Barnes","SF"
"1595",316,0.00266580864458874,0,2017,"Courtney Lee","SG"
"1596",385,0.0026581411982896,0,2017,"Dejounte Murray","PG"
"1597",45,0.00262127897556948,0,2017,"Marco Belinelli","SG"
"1598",459,0.00257196497096362,0,2017,"Malachi Richardson","SG"
"1599",381,0.00252643500536627,0,2017,"Donatas Motiejunas","PF"
"1600",271,0.00247166828702156,0,2017,"Al Jefferson","C"
"1601",56,0.00233531179887549,0,2017,"Bojan Bogdanovic","SF"
"1602",424,0.00232974660682193,0,2017,"Chandler Parsons","SF"
"1603",278,0.00231778128518842,0,2017,"Amir Johnson","PF"
"1604",301,0.00226353033777002,0,2017,"Brandon Knight","SG"
"1605",465,0.00223552102890577,0,2017,"Sergio Rodriguez","PG"
"1606",232,0.00216606513151645,0,2017,"Roy Hibbert","C"
"1607",82,0.00215665583579652,0,2017,"Jose Calderon","PG"
"1608",135,0.00213593788654912,0,2017,"Spencer Dinwiddie","PG"
"1609",495,0.00208391769792819,0,2017,"J.R. Smith","SG"
"1610",584,0.00205799425770176,0,2017,"Metta World","SF"
"1611",172,0.00205595922208005,0,2017,"Channing Frye","C"
"1612",460,0.00201084887700526,0,2017,"Austin Rivers","SG"
"1613",388,0.00200835956522948,0,2017,"Larry Nance","PF"
"1614",498,0.00198377339133995,0,2017,"Marreese Speights","C"
"1615",212,0.00196920352964008,0,2017,"Maurice Harkless","SF"
"1616",88,0.0019262901545348,0,2017,"DeMarre Carroll","SF"
"1617",440,0.00191259879129301,0,2017,"Miles Plumlee","C"
"1618",534,0.00188178837051599,0,2017,"Evan Turner","SF"
"1619",512,0.00187237040355752,0,2017,"Isaiah Taylor","PG"
"1620",429,0.00184001457840107,0,2017,"Cameron Payne","PG"
"1621",29,0.00181717971586818,0,2017,"Wade Baldwin","PG"
"1622",488,0.00180521641333993,0,2017,"Ramon Sessions","PG"
"1623",403,0.00176265223275044,0,2017,"Steve Novak","PF"
"1624",181,0.00175319291773998,0,2017,"Michael Gbinije","SG"
"1625",359,0.00174362957984567,0,2017,"JaVale McGee","C"
"1626",468,0.00173016979122947,0,2017,"Terrence Ross","SF"
"1627",91,0.00169204019553858,0,2017,"Omri Casspi","SF"
"1628",413,0.00166522794419361,0,2017,"Daniel Ochefu","C"
"1629",387,0.00166218312385725,0,2017,"Mike Muscala","C"
"1630",220,0.00162986184111164,0,2017,"Aaron Harrison","SG"
"1631",375,0.00162865353834231,0,2017,"E'Twaun Moore","SG"
"1632",2,0.00158700502009498,0,2017,"Quincy Acy","PF"
"1633",311,0.00154890100689255,0,2017,"Joffrey Lauvergne","PF"
"1634",368,0.00153479722625913,0,2017,"C.J. Miles","SF"
"1635",564,0.00152218383419903,0,2017,"C.J. Wilcox","SG"
"1636",152,0.0015183331706225,0,2017,"Tyler Ennis","PG"
"1637",125,0.00151664882836396,0,2017,"Ed Davis","PF"
"1638",335,0.00148217997671068,0,2017,"John Lucas","PG"
"1639",464,0.00146959668408193,0,2017,"Thomas Robinson","PF"
"1640",16,0.00144950975396129,0,2017,"Justin Anderson","SF"
"1641",288,0.00144244661572853,0,2017,"Derrick Jones","SF"
"1642",102,0.00144120967388654,0,2017,"Jordan Clarkson","SG"
"1643",520,0.00142984113762849,0,2017,"Hollis Thompson","SG"
"1644",99,0.00139374807038057,0,2017,"Rakeem Christmas","PF"
"1645",382,0.001336980900006,0,2017,"Timofey Mozgov","C"
"1646",528,0.00129754435915463,0,2017,"Axel Toupane","SF"
"1647",593,0.00129410213044798,0,2017,"Stephen Zimmerman","C"
"1648",354,0.00129320993689796,0,2017,"K.J. McDaniels","SF"
"1649",215,0.00120466851573872,0,2017,"Devin Harris","PG"
"1650",560,0.00116967865100054,0,2017,"Okaro White","PF"
"1651",204,0.00116436435952346,0,2017,"Gerald Green","SF"
"1652",322,0.0011616303475786,0,2017,"Caris LeVert","SF"
"1653",426,0.0011275324422968,0,2017,"Patrick Patterson","PF"
"1654",245,0.0010924970297316,0,2017,"Rondae Hollis-Jefferson","SF"
"1655",356,0.00108506539064306,0,2017,"Doug McDermott","SF"
"1656",150,0.00107807592966574,0,2017,"James Ennis","SF"
"1657",396,0.00106616610704912,0,2017,"Andrew Nicholson","PF"
"1658",446,0.00103028234159249,0,2017,"Dwight Powell","C"
"1659",487,0.00102674173931061,0,2017,"Kevin Seraphin","PF"
"1660",532,0.00100710228347321,0,2017,"P.J. Tucker","SF"
"1661",254,0.000983312757652539,0,2017,"R.J. Hunter","SG"
"1662",462,0.000971456873543863,0,2017,"Brian Roberts","PG"
"1663",318,0.000952494037700577,0,2017,"Alex Len","C"
"1664",33,0.000948984915419371,0,2017,"Matt Barnes","SF"
"1665",444,0.000941894016475343,0,2017,"Bobby Portis","PF"
"1666",107,0.000938529934582894,0,2017,"Pat Connaughton","SG"
"1667",95,0.000937554673275437,0,2017,"Willie Cauley-Stein","C"
"1668",588,0.000930880455576347,0,2017,"Joe Young","PG"
"1669",515,0.000929540842452606,0,2017,"Garrett Temple","SG"
"1670",175,0.000929015531927338,0,2017,"Langston Galloway","PG"
"1671",253,0.000921636531828349,0,2017,"Kris Humphries","PF"
"1672",582,0.000919742993356282,0,2017,"Jeff Withey","C"
"1673",457,0.000882443060739676,0,2017,"Willie Reed","C"
"1674",14,0.000874582461497263,0,2017,"Alan Anderson","SF"
"1675",390,0.000857985437434444,0,2017,"Maurice Ndour","PF"
"1676",541,0.000841852216269669,0,2017,"Fred VanVleet","PG"
"1677",347,0.000841583293261753,0,2017,"Sheldon McClellan","SG"
"1678",379,0.000819353023367466,0,2017,"Anthony Morrow","SG"
"1679",208,0.0007924941168842,0,2017,"Justin Hamilton","C"
"1680",130,0.000790658257847359,0,2017,"Luol Deng","SF"
"1681",594,0.000784067912914914,0,2017,"Paul Zipser","SF"
"1682",140,0.000774711192765454,0,2017,"Mike Dunleavy","SF"
"1683",537,0.000771436446235341,0,2017,"Tyler Ulis","PG"
"1684",161,0.000770889920705873,0,2017,"Kay Felder","PG"
"1685",201,0.000764738642004511,0,2017,"Jerian Grant","PG"
"1686",362,0.000761973296422741,0,2017,"Jordan McRae","SG"
"1687",86,0.000760654780153542,0,2017,"Isaiah Canaan","SG"
"1688",461,0.000758948751955048,0,2017,"Andre Roberson","SF"
"1689",197,0.000750653587790558,0,2017,"Treveon Graham","SG"
"1690",162,0.000749596506003691,0,2017,"Cristiano Felicio","C"
"1691",148,0.000740558335378854,0,2017,"Monta Ellis","SG"
"1692",236,0.000725583484142086,0,2017,"Buddy Hield","SG"
"1693",393,0.000719710863906251,0,2017,"Raul Neto","PG"
"1694",394,0.000703692546178743,0,2017,"Georges Niang","PF"
"1695",274,0.000699083672341026,0,2017,"Brandon Jennings","PG"
"1696",129,0.000693486634338566,0,2017,"Matthew Dellavedova","PG"
"1697",492,0.000674988743941724,0,2017,"Kyle Singler","SF"
"1698",115,0.000649417227943669,0,2017,"Allen Crabbe","SG"
"1699",227,0.000621868328254595,0,2017,"Gerald Henderson","SG"
"1700",168,0.000621787983814379,0,2017,"Bryn Forbes","SG"
"1701",242,0.000610343406686505,0,2017,"Darrun Hilliard","SG"
"1702",305,0.000606515329266104,0,2017,"Kosta Koufos","C"
"1703",46,0.000600354133688712,0,2017,"DeAndre' Bembry","SF"
"1704",526,0.000588676190471074,0,2017,"Anthony Tolliver","PF"
"1705",569,0.000583753916931763,0,2017,"Derrick Williams","PF"
"1706",119,0.00057630006374092,0,2017,"Dante Cunningham","SF"
