"","isSeasonCurrent","slugSeason","yearSeason","urlSeasonBREF","nameTeam","isPlayoffTeam","winsTeam","lossesTeam","winsPythagTeam","lossesPythagTeam","marginVictoryTeam","ratioFTtoFGATeam","ratioFTtoFGAOpponent","nameArena","attendanceArenaTeam","attendancePerGameTeam","slugTeamBREF","urlBREFTeamData","idTeamNBA","urlThumbnailTeam","ageMeanMisc","ratingStrengthOfScheduleMisc","ratingSimpleSystemMisc","ortgTeamMisc","drtgTeamMisc","nrtgTeamMisc","paceTeamMisc","pctFTRateMisc","pct3PRateMisc","pctTrueShootingeTeamMisc","pctEFGTeamMisc","pctTOVTeamMisc","pctORBTeamMisc","pctEFGTeamOppMisc","pctTOVOpponentMisc","pctDRBOpponentMisc"
"497",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Sacramento Kings",TRUE,27,23,24,26,-0.42,0.205,0.176,"ARCO Arena (II)",418751,NA,"SAC","https://www.basketball-reference.com/teams/SAC/1999.html",1610612758,"https://stats.nba.com/media/img/teams/logos/SAC_logo.svg",26.1,-0.47,-0.89,102.7,103.1,-0.4,96,0.3,0.219,0.514,0.479,14.7,30.6,0.471,13.7,67.7
"498",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Cleveland Cavaliers",FALSE,22,28,22,28,-1.72,0.285,0.267,"Gund Arena",352992,NA,"CLE","https://www.basketball-reference.com/teams/CLE/1999.html",1610612739,"https://stats.nba.com/media/img/teams/logos/CLE_logo.svg",26.7,0.78,-0.94,99.6,101.6,-2,86.4,0.381,0.15,0.52,0.464,15.9,25.1,0.468,16.2,69
"499",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Toronto Raptors",FALSE,23,27,22,28,-1.64,0.257,0.258,"Air Canada Centre",439190,NA,"TOR","https://www.basketball-reference.com/teams/TOR/1999.html",1610612761,"https://stats.nba.com/media/img/teams/logos/TOR_logo.svg",27.3,0.33,-1.32,102,103.9,-1.9,88.8,0.338,0.168,0.504,0.45,15,33.8,0.473,14.8,70.2
"500",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Seattle SuperSonics",FALSE,25,25,23,27,-1.08,0.232,0.213,"KeyArena at Seattle Center",426800,NA,"SEA","https://www.basketball-reference.com/teams/SEA/1999.html",NA,NA,31.2,-0.35,-1.43,105,106.2,-1.2,89.6,0.341,0.226,0.519,0.481,14.3,31.9,0.489,14.1,68.6
"501",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Boston Celtics",FALSE,19,31,22,28,-1.86,0.179,0.287,"FleetCenter",440602,NA,"BOS","https://www.basketball-reference.com/teams/BOS/1999.html",1610612738,"https://stats.nba.com/media/img/teams/logos/BOS_logo.svg",24.3,0.11,-1.75,100.4,102.4,-2,91.5,0.259,0.182,0.501,0.469,14.8,30.6,0.465,15.6,69.4
"502",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Washington Wizards",FALSE,18,32,21,29,-2.24,0.213,0.273,"MCI Center",402481,NA,"WAS","https://www.basketball-reference.com/teams/WAS/1999.html",1610612764,"https://stats.nba.com/media/img/teams/logos/WAS_logo.svg",29.3,0.49,-1.75,101.2,103.7,-2.5,89.8,0.302,0.146,0.507,0.468,14.1,28.2,0.474,15.1,69.5
"503",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Dallas Mavericks",FALSE,19,31,21,29,-2.4,0.218,0.212,"Reunion Arena",362837,NA,"DAL","https://www.basketball-reference.com/teams/DAL/1999.html",1610612742,"https://stats.nba.com/media/img/teams/logos/DAL_logo.svg",26.1,-0.1,-2.5,102.3,104.9,-2.6,89,0.3,0.148,0.502,0.459,13.2,29.8,0.476,13.3,69.1
"504",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Golden State Warriors",FALSE,21,29,20,30,-2.5,0.19,0.29,"The Arena in Oakland",335837,NA,"GSW","https://www.basketball-reference.com/teams/GSW/1999.html",1610612744,"https://stats.nba.com/media/img/teams/logos/GSW_logo.svg",28.1,-0.13,-2.63,98.4,101.1,-2.7,88.9,0.282,0.135,0.471,0.434,14.1,35.2,0.445,14,70.4
"505",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","New Jersey Nets",FALSE,16,34,18,32,-3.78,0.231,0.238,"Continental Airlines Arena",400387,NA,"NJN","https://www.basketball-reference.com/teams/NJN/1999.html",NA,NA,26,0.58,-3.2,99.5,103.6,-4.1,91.5,0.301,0.163,0.485,0.434,13.7,31.1,0.481,15.2,69.7
"506",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Denver Nuggets",FALSE,14,36,14,36,-6.6,0.253,0.248,"McNichols Sports Arena",296965,NA,"DEN","https://www.basketball-reference.com/teams/DEN/1999.html",1610610027,"https://stats.nba.com/media/img/teams/logos/NBA_logo.svg",24.6,-0.07,-6.67,103.1,110.4,-7.3,90.5,0.332,0.231,0.511,0.459,13.9,30.1,0.499,13.2,69.2
"507",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Chicago Bulls",FALSE,13,37,9,41,-9.46,0.219,0.241,"United Center",560012,NA,"CHI","https://www.basketball-reference.com/teams/CHI/1999.html",1610612741,"https://stats.nba.com/media/img/teams/logos/CHI_logo.svg",28.6,0.88,-8.58,92.4,103,-10.6,88.1,0.309,0.159,0.47,0.424,15.1,26.8,0.483,15.3,71.7
"508",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Los Angeles Clippers",FALSE,9,41,11,39,-8.82,0.22,0.279,"Los Angeles Memorial Sports Arena",256568,NA,"LAC","https://www.basketball-reference.com/teams/LAC/1999.html",1610612746,"https://stats.nba.com/media/img/teams/logos/LAC_logo.svg",25,-0.12,-8.94,100,109.7,-9.7,89.5,0.306,0.167,0.497,0.454,14.9,30.6,0.503,14.8,66.9
"509",FALSE,"1998-99",1999,"https://www.basketball-reference.com/leagues/NBA_1999.html","Vancouver Grizzlies",FALSE,8,42,11,39,-8.66,0.263,0.261,"General Motors Place",417966,NA,"VAN","https://www.basketball-reference.com/teams/VAN/1999.html",NA,NA,25,-0.28,-8.94,98.4,107.9,-9.5,89,0.367,0.118,0.498,0.447,16,30.9,0.492,14.7,66.9
"510",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Los Angeles Lakers",TRUE,67,15,64,18,8.55,0.241,0.222,"STAPLES Center",771420,NA,"LAL","https://www.basketball-reference.com/teams/LAL/2000.html",1610612747,"https://stats.nba.com/media/img/teams/logos/LAL_logo.svg",29.2,-0.14,8.41,107.3,98.2,9.1,93.3,0.346,0.153,0.525,0.484,12.7,30.6,0.443,13.4,73.1
"511",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Portland Trail Blazers",TRUE,59,23,59,23,6.4,0.24,0.217,"Rose Garden Arena",835078,NA,"POR","https://www.basketball-reference.com/teams/POR/2000.html",1610612757,"https://stats.nba.com/media/img/teams/logos/POR_logo.svg",29.6,-0.04,6.36,107.9,100.8,7.1,89.9,0.316,0.175,0.546,0.501,14.5,30.3,0.461,13.8,72.4
"512",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","San Antonio Spurs",TRUE,53,29,58,24,5.94,0.258,0.188,"Alamodome",884450,NA,"SAS","https://www.basketball-reference.com/teams/SAS/2000.html",1610612759,"https://stats.nba.com/media/img/teams/logos/SAS_logo.svg",30.9,-0.02,5.92,105,98.6,6.4,90.8,0.346,0.138,0.535,0.488,14.3,27.8,0.451,13.5,73
"513",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Phoenix Suns",TRUE,53,29,56,26,5.22,0.217,0.245,"America West Arena",773115,NA,"PHO","https://www.basketball-reference.com/teams/PHO/2000.html",1610612756,"https://stats.nba.com/media/img/teams/logos/PHX_logo.svg",28.6,0.02,5.24,104.6,99,5.6,94,0.286,0.184,0.532,0.491,15.2,29.3,0.454,15.7,70.5
"514",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Utah Jazz",TRUE,55,27,54,28,4.46,0.26,0.256,"Delta Center",801268,NA,"UTA","https://www.basketball-reference.com/teams/UTA/2000.html",1610612762,"https://stats.nba.com/media/img/teams/logos/UTA_logo.svg",31.5,0.05,4.52,107.3,102.3,5,89.6,0.337,0.134,0.54,0.49,14.3,29.5,0.477,15,73.2
"515",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Indiana Pacers",TRUE,56,26,54,28,4.6,0.245,0.197,"Conseco Fieldhouse",752145,NA,"IND","https://www.basketball-reference.com/teams/IND/2000.html",1610612754,"https://stats.nba.com/media/img/teams/logos/IND_logo.svg",30.4,-0.45,4.15,108.5,103.6,4.9,93.1,0.302,0.224,0.552,0.503,13.3,24.9,0.469,12.6,71.5
"516",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Sacramento Kings",TRUE,44,38,49,33,2.91,0.209,0.198,"ARCO Arena (II)",720033,NA,"SAC","https://www.basketball-reference.com/teams/SAC/2000.html",1610612758,"https://stats.nba.com/media/img/teams/logos/SAC_logo.svg",27.5,0.12,3.04,105,102.1,2.9,99.3,0.277,0.227,0.526,0.486,13.9,27.7,0.479,15.1,69.7
"517",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Miami Heat",TRUE,52,30,50,32,3.11,0.208,0.229,"AmericanAirlines Arena",706725,NA,"MIA","https://www.basketball-reference.com/teams/MIA/2000.html",1610612748,"https://stats.nba.com/media/img/teams/logos/MIA_logo.svg",29.2,-0.36,2.75,104.5,101,3.5,89.7,0.283,0.186,0.533,0.495,14.5,28.2,0.453,13.3,72.9
"518",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Minnesota Timberwolves",TRUE,50,32,48,34,2.52,0.2,0.25,"Target Center",690012,NA,"MIN","https://www.basketball-reference.com/teams/MIN/2000.html",1610612750,"https://stats.nba.com/media/img/teams/logos/MIN_logo.svg",26.6,0.14,2.67,106.1,103.4,2.7,91.8,0.256,0.104,0.525,0.485,12.9,29.4,0.474,14,73
"519",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Charlotte Hornets",TRUE,49,33,49,33,2.67,0.285,0.198,"Charlotte Coliseum",732827,NA,"CHH","https://www.basketball-reference.com/teams/CHH/2000.html",1610612766,"https://stats.nba.com/media/img/teams/logos/CHA_logo.svg",28.7,-0.34,2.33,104.3,101.4,2.9,93.9,0.376,0.153,0.53,0.475,13.7,25.7,0.478,14.6,73.2
"520",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","New York Knicks",TRUE,50,32,46,36,1.46,0.221,0.251,"Madison Square Garden (IV)",810103,NA,"NYK","https://www.basketball-reference.com/teams/NYK/2000.html",1610612752,"https://stats.nba.com/media/img/teams/logos/NYK_logo.svg",29.5,-0.16,1.3,102.5,100.9,1.6,89.2,0.283,0.147,0.527,0.482,14.4,24.7,0.455,13.6,73.1
"521",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Seattle SuperSonics",TRUE,45,37,44,38,0.95,0.196,0.193,"KeyArena at Seattle Center",615730,NA,"SEA","https://www.basketball-reference.com/teams/SEA/2000.html",NA,NA,28.5,0.22,1.17,105.6,104.6,1,93.4,0.282,0.232,0.52,0.487,12.9,28.5,0.483,14,69.6
"522",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Detroit Pistons",TRUE,42,40,45,37,1.44,0.295,0.249,"The Palace of Auburn Hills",678470,NA,"DET","https://www.basketball-reference.com/teams/DET/2000.html",1610612765,"https://stats.nba.com/media/img/teams/logos/DET_logo.svg",28.3,-0.31,1.13,107.3,105.8,1.5,95.7,0.378,0.184,0.548,0.492,14.3,26.8,0.499,15.4,71.6
"523",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Philadelphia 76ers",TRUE,49,33,45,37,1.34,0.233,0.229,"First Union Center",756956,NA,"PHI","https://www.basketball-reference.com/teams/PHI/2000.html",1610612755,"https://stats.nba.com/media/img/teams/logos/PHI_logo.svg",27.1,-0.32,1.02,101.5,100,1.5,92.7,0.329,0.095,0.501,0.457,14.2,31.4,0.466,16.2,69.9
"524",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Orlando Magic",FALSE,41,41,43,39,0.68,0.224,0.226,"TD Waterhouse Centre",576409,NA,"ORL","https://www.basketball-reference.com/teams/ORL/2000.html",1610612753,"https://stats.nba.com/media/img/teams/logos/ORL_logo.svg",26.3,-0.26,0.43,102.4,101.7,0.7,97.3,0.305,0.124,0.516,0.473,15.4,31.6,0.476,15.9,69.9
"525",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Milwaukee Bucks",TRUE,42,40,42,40,0.22,0.228,0.254,"Bradley Center",628605,NA,"MIL","https://www.basketball-reference.com/teams/MIL/2000.html",1610612749,"https://stats.nba.com/media/img/teams/logos/MIL_logo.svg",28.2,-0.28,-0.06,108.2,107.9,0.3,92.7,0.29,0.157,0.539,0.494,13.8,30,0.496,14.6,69.6
"526",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Dallas Mavericks",FALSE,40,42,39,43,-0.57,0.2,0.21,"Reunion Arena",606177,NA,"DAL","https://www.basketball-reference.com/teams/DAL/2000.html",1610612742,"https://stats.nba.com/media/img/teams/logos/DAL_logo.svg",26.3,0.29,-0.29,106.6,107.2,-0.6,94.9,0.248,0.188,0.532,0.49,12.6,25.5,0.488,14.2,66.1
"527",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Toronto Raptors",TRUE,45,37,41,41,-0.16,0.23,0.247,"Air Canada Centre",756496,NA,"TOR","https://www.basketball-reference.com/teams/TOR/2000.html",1610612761,"https://stats.nba.com/media/img/teams/logos/TOR_logo.svg",29.3,-0.3,-0.46,104.7,104.9,-0.2,92.5,0.3,0.17,0.511,0.464,12.7,30.1,0.48,14.2,71.8
"528",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Houston Rockets",FALSE,34,48,39,43,-0.87,0.236,0.201,"Compaq Center",624594,NA,"HOU","https://www.basketball-reference.com/teams/HOU/2000.html",1610612745,"https://stats.nba.com/media/img/teams/logos/HOU_logo.svg",26.3,0.3,-0.57,104.8,105.7,-0.9,94.2,0.322,0.244,0.536,0.494,15.8,29.1,0.481,12.5,71.6
"529",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Boston Celtics",FALSE,35,47,39,43,-0.76,0.236,0.306,"FleetCenter",683608,NA,"BOS","https://www.basketball-reference.com/teams/BOS/2000.html",1610612738,"https://stats.nba.com/media/img/teams/logos/BOS_logo.svg",25.4,-0.24,-1,104.8,105.6,-0.8,94.6,0.316,0.183,0.52,0.474,13.8,30.4,0.498,15.8,73.8
"530",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","New Jersey Nets",FALSE,31,51,38,44,-1.04,0.233,0.223,"Continental Airlines Arena",643631,NA,"NJN","https://www.basketball-reference.com/teams/NJN/2000.html",NA,NA,27.3,-0.15,-1.18,105.1,106.3,-1.2,92.5,0.297,0.2,0.517,0.468,12.6,28.1,0.491,15.2,67.2
"531",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Denver Nuggets",FALSE,35,47,35,47,-2.12,0.222,0.235,"Pepsi Center",637698,NA,"DEN","https://www.basketball-reference.com/teams/DEN/2000.html",1610610027,"https://stats.nba.com/media/img/teams/logos/NBA_logo.svg",25.9,0.36,-1.76,103.5,105.8,-2.3,94.7,0.306,0.202,0.517,0.476,14,29.2,0.479,13,71.6
"532",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Washington Wizards",FALSE,29,53,32,50,-3.28,0.234,0.273,"MCI Center",616593,NA,"WAS","https://www.basketball-reference.com/teams/WAS/2000.html",1610612764,"https://stats.nba.com/media/img/teams/logos/WAS_logo.svg",28,-0.19,-3.47,103.5,107,-3.5,92.7,0.315,0.133,0.521,0.476,14.8,30.6,0.489,13.9,71.7
"533",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Cleveland Cavaliers",FALSE,32,50,31,51,-3.5,0.245,0.275,"Gund Arena",603702,NA,"CLE","https://www.basketball-reference.com/teams/CLE/2000.html",1610612739,"https://stats.nba.com/media/img/teams/logos/CLE_logo.svg",27.2,-0.14,-3.64,100.4,104,-3.6,95.7,0.327,0.136,0.516,0.468,15.6,28.1,0.474,15.1,71.2
"534",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Vancouver Grizzlies",FALSE,22,60,25,57,-5.62,0.247,0.231,"General Motors Place",569864,NA,"VAN","https://www.basketball-reference.com/teams/VAN/2000.html",NA,NA,25.3,0.52,-5.1,102.3,108.5,-6.2,91,0.32,0.139,0.524,0.474,15.8,30.1,0.502,14.1,70.6
"535",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Atlanta Hawks",FALSE,28,54,26,56,-5.38,0.217,0.196,"Philips Arena",600954,NA,"ATL","https://www.basketball-reference.com/teams/ATL/2000.html",1610612737,"https://stats.nba.com/media/img/teams/logos/ATL_logo.svg",27.6,-0.04,-5.41,102,107.9,-5.9,91.7,0.292,0.12,0.503,0.46,14.1,31.7,0.481,11.3,71
"536",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Golden State Warriors",FALSE,19,63,20,62,-8.27,0.21,0.259,"The Arena in Oakland",509171,NA,"GSW","https://www.basketball-reference.com/teams/GSW/2000.html",1610612744,"https://stats.nba.com/media/img/teams/logos/GSW_logo.svg",26.9,0.64,-7.63,99.8,108.4,-8.6,95.4,0.301,0.15,0.484,0.444,13.9,32.6,0.499,14.6,69.1
"537",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Chicago Bulls",FALSE,17,65,15,67,-9.4,0.24,0.24,"United Center",907064,NA,"CHI","https://www.basketball-reference.com/teams/CHI/2000.html",1610612741,"https://stats.nba.com/media/img/teams/logos/CHI_logo.svg",26,0.17,-9.23,94.2,104.6,-10.4,89.4,0.338,0.167,0.49,0.443,18,29.9,0.484,14.5,69.9
"538",FALSE,"1999-00",2000,"https://www.basketball-reference.com/leagues/NBA_2000.html","Los Angeles Clippers",FALSE,15,67,13,69,-11.52,0.202,0.22,"STAPLES Center",559714,NA,"LAC","https://www.basketball-reference.com/teams/LAC/2000.html",1610612746,"https://stats.nba.com/media/img/teams/logos/LAC_logo.svg",24.2,0.8,-10.73,97.8,110.1,-12.3,93.9,0.27,0.188,0.499,0.458,14.9,26.1,0.507,13.1,69.6
"539",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","San Antonio Spurs",TRUE,58,24,63,19,7.76,0.267,0.182,"Alamodome",913176,22273,"SAS","https://www.basketball-reference.com/teams/SAS/2001.html",1610612759,"https://stats.nba.com/media/img/teams/logos/SAS_logo.svg",29.5,0.16,7.92,106.6,98,8.6,89.6,0.374,0.175,0.541,0.496,13.6,27.1,0.444,12.9,73.7
"540",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Sacramento Kings",TRUE,55,27,57,25,5.82,0.23,0.181,"ARCO Arena (II)",709997,17317,"SAC","https://www.basketball-reference.com/teams/SAC/2001.html",1610612758,"https://stats.nba.com/media/img/teams/logos/SAC_logo.svg",27.1,0.25,6.07,105.6,99.6,6,94.4,0.298,0.194,0.529,0.484,13.4,27.2,0.46,14.5,70.7
"541",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Utah Jazz",TRUE,53,29,55,27,4.7,0.273,0.301,"Delta Center",792196,19322,"UTA","https://www.basketball-reference.com/teams/UTA/2001.html",1610612762,"https://stats.nba.com/media/img/teams/logos/UTA_logo.svg",32,0.31,5,107.6,102.4,5.2,89.8,0.363,0.135,0.546,0.497,15.1,30.2,0.473,15.6,73.2
"542",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Dallas Mavericks",TRUE,53,29,53,29,4.28,0.231,0.244,"Reunion Arena",680238,16591,"DAL","https://www.basketball-reference.com/teams/DAL/2001.html",1610612742,"https://stats.nba.com/media/img/teams/logos/DAL_logo.svg",26.6,0.32,4.61,107.1,102.6,4.5,93.2,0.291,0.202,0.544,0.498,13.1,24.1,0.467,14.2,70.7
"543",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Portland Trail Blazers",TRUE,50,32,53,29,4.2,0.225,0.223,"Rose Garden Arena",831376,20277,"POR","https://www.basketball-reference.com/teams/POR/2001.html",1610612757,"https://stats.nba.com/media/img/teams/logos/POR_logo.svg",30.1,0.33,4.52,106.5,101.8,4.7,89.1,0.296,0.165,0.539,0.497,14.8,30,0.47,14.3,72.4
"544",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Los Angeles Lakers",TRUE,56,26,51,31,3.38,0.238,0.234,"STAPLES Center",776336,18935,"LAL","https://www.basketball-reference.com/teams/LAL/2001.html",1610612747,"https://stats.nba.com/media/img/teams/logos/LAL_logo.svg",29.2,0.37,3.74,108.4,104.8,3.6,91.7,0.349,0.191,0.535,0.498,13.3,31.1,0.468,12.2,72.5
"545",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Philadelphia 76ers",TRUE,56,26,54,28,4.28,0.262,0.186,"First Union Center",805692,19651,"PHI","https://www.basketball-reference.com/teams/PHI/2001.html",1610612755,"https://stats.nba.com/media/img/teams/logos/PHI_logo.svg",28.2,-0.65,3.64,103.6,98.9,4.7,90.6,0.351,0.124,0.518,0.468,14.7,31.2,0.46,14.5,72.5
"546",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Milwaukee Bucks",TRUE,52,30,52,30,3.88,0.217,0.253,"Bradley Center",683125,16662,"MIL","https://www.basketball-reference.com/teams/MIL/2001.html",1610612749,"https://stats.nba.com/media/img/teams/logos/MIL_logo.svg",28.2,-0.74,3.14,108.8,104.6,4.2,92.1,0.276,0.218,0.542,0.499,12.8,28.1,0.473,14.4,71.1
"547",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Houston Rockets",FALSE,45,37,48,34,2.29,0.244,0.206,"Compaq Center",518555,12648,"HOU","https://www.basketball-reference.com/teams/HOU/2001.html",1610612745,"https://stats.nba.com/media/img/teams/logos/HOU_logo.svg",26.7,0.42,2.71,106.7,104.2,2.5,90.4,0.321,0.217,0.538,0.492,14,27.5,0.475,12.6,71.9
"548",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Phoenix Suns",TRUE,51,31,48,34,2.21,0.221,0.252,"America West Arena",737586,17990,"PHO","https://www.basketball-reference.com/teams/PHO/2001.html",1610612756,"https://stats.nba.com/media/img/teams/logos/PHX_logo.svg",28.6,0.42,2.63,100.3,98,2.3,93.1,0.292,0.156,0.506,0.46,14.1,27.3,0.46,16.3,73.7
"549",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","New York Knicks",TRUE,48,34,50,32,2.63,0.222,0.24,"Madison Square Garden (IV)",810283,19763,"NYK","https://www.basketball-reference.com/teams/NYK/2001.html",1610612752,"https://stats.nba.com/media/img/teams/logos/NYK_logo.svg",29.8,-0.65,1.98,101.2,98.2,3,86.7,0.279,0.18,0.523,0.476,14.6,24.2,0.453,14.7,74.3
"550",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Minnesota Timberwolves",TRUE,47,35,45,37,1.35,0.199,0.238,"Target Center",717371,17497,"MIN","https://www.basketball-reference.com/teams/MIN/2001.html",1610612750,"https://stats.nba.com/media/img/teams/logos/MIN_logo.svg",27.4,0.46,1.81,105.2,103.7,1.5,91.8,0.253,0.131,0.523,0.482,13,28.6,0.478,14.2,71.9
"551",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Miami Heat",TRUE,50,32,48,34,2.29,0.227,0.214,"AmericanAirlines Arena",678186,16541,"MIA","https://www.basketball-reference.com/teams/MIA/2001.html",1610612748,"https://stats.nba.com/media/img/teams/logos/MIA_logo.svg",30.9,-0.57,1.73,101.1,98.5,2.6,87.1,0.299,0.221,0.515,0.469,13.7,24.3,0.46,15.3,72.7
"552",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Toronto Raptors",TRUE,47,35,48,34,2.26,0.213,0.212,"Air Canada Centre",793256,19348,"TOR","https://www.basketball-reference.com/teams/TOR/2001.html",1610612761,"https://stats.nba.com/media/img/teams/logos/TOR_logo.svg",29.9,-0.57,1.69,105.9,103.4,2.5,90.9,0.285,0.167,0.51,0.468,12.1,30.8,0.476,13.3,73.2
"553",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Charlotte Hornets",TRUE,46,36,48,34,2.1,0.246,0.222,"Charlotte Coliseum",615424,15010,"CHH","https://www.basketball-reference.com/teams/CHH/2001.html",1610612766,"https://stats.nba.com/media/img/teams/logos/CHA_logo.svg",28.2,-0.65,1.45,101.8,99.5,2.3,89.4,0.33,0.151,0.506,0.457,13.7,29.8,0.456,14.1,74.5
"554",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Seattle SuperSonics",FALSE,44,38,41,41,0.02,0.219,0.199,"KeyArena at Seattle Center",640847,15630,"SEA","https://www.basketball-reference.com/teams/SEA/2001.html",NA,NA,27.9,0.52,0.55,105.6,105.6,0,91.6,0.299,0.176,0.53,0.491,14.3,29.1,0.488,13.9,69.8
"555",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Orlando Magic",TRUE,43,39,44,38,0.99,0.215,0.29,"TD Waterhouse Centre",605031,14757,"ORL","https://www.basketball-reference.com/teams/ORL/2001.html",1610612753,"https://stats.nba.com/media/img/teams/logos/ORL_logo.svg",26,-0.6,0.39,103.2,102.1,1.1,93.2,0.301,0.196,0.513,0.474,13.8,29.1,0.464,15.6,69.8
"556",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Indiana Pacers",TRUE,41,41,40,42,-0.2,0.239,0.235,"Conseco Fieldhouse",731800,17849,"IND","https://www.basketball-reference.com/teams/IND/2001.html",1610612754,"https://stats.nba.com/media/img/teams/logos/IND_logo.svg",27.7,-0.57,-0.77,102,102.2,-0.2,89.4,0.312,0.18,0.519,0.471,14.5,27,0.452,12.8,71.4
"557",FALSE,"2000-01",2001,"https://www.basketball-reference.com/leagues/NBA_2001.html","Denver Nuggets",FALSE,40,42,34,48,-2.46,0.211,0.223,"Pepsi Center",619300,15105,"DEN","https://www.basketball-reference.com/teams/DEN/2001.html",1610610027,"https://stats.nba.com/media/img/teams/logos/NBA_logo.svg",27.9,0.64,-1.83,103.7,106.3,-2.6,92.6,0.286,0.21,0.511,0.47,12.8,28.3,0.476,12.1,71.8
